ID,Emotion,Text
399172782,angry,Мен өмірлік мақсатымды осыдан 5 жыл бұрын таңдадым.
399172782,angry,"Әкесі тасқа қарап, далаға жүгіре шығып, қырық жендетке: «Дариядағы Ақборықты әкел!», – дейді."
399172782,angry,"Жалпы Тобықты қауырт, асыға көшіп келеді."
399172782,angry,Оқуын бітірген соң Чавес қоғамдық қызметін Баринаста орналастырылған партизандарға қарсы күрес батальонының мүшесі ретінде бастады.
399172782,angry,"Арайды көк есектің үстіне топ еткізіп отырғызып, Нұрперзентке:– Айда, бала!– деп ақырып калды."
399172782,angry,"– Иә, бірақ біз қайда барамыз?"
399172782,angry,Саяси төңкеріс билік легитимділігінің әлсіреуінен болады.
399172782,angry,"Алдына келгенін тістеп, артына келгенін теуіп, маңайына жан жуытпайды."
399172782,angry,Қазіргі таңда өңір басшылығының алдында ауқымды міндеттер тұр.
399172782,angry,"Жапырақтарына қарашы, өңдері кіріп көкшіл тартты."
399172782,angry,"Қорғаныс жағы, ол спутникпен еш қатысы жоқ."
399172782,angry,"Андрей Левченко, бизнес–жаттықтырушы:«ҚазТрансГаздың» мүмкіндігін пайдаланыңыз."
